precision,recall,threshold
0.15384615384615385,0.9473684210526315,0.15098771
0.15450643776824036,0.9473684210526315,0.15107538
0.15517241379310345,0.9473684210526315,0.1522596
0.15584415584415584,0.9473684210526315,0.15234667
0.1565217391304348,0.9473684210526315,0.1523957
0.1572052401746725,0.9473684210526315,0.15245518
0.15789473684210525,0.9473684210526315,0.15272588
0.15859030837004406,0.9473684210526315,0.15280023
0.1592920353982301,0.9473684210526315,0.15286696
0.16,0.9473684210526315,0.15373981
0.16071428571428573,0.9473684210526315,0.1539194
0.16143497757847533,0.9473684210526315,0.15437797
0.15765765765765766,0.9210526315789473,0.1546035
0.1583710407239819,0.9210526315789473,0.15487294
0.1590909090909091,0.9210526315789473,0.15527889
0.1598173515981735,0.9210526315789473,0.15556899
0.16055045871559634,0.9210526315789473,0.15565369
0.16129032258064516,0.9210526315789473,0.1556653
0.16203703703703703,0.9210526315789473,0.15575922
0.16279069767441862,0.9210526315789473,0.15641734
0.16355140186915887,0.9210526315789473,0.15721147
0.1643192488262911,0.9210526315789473,0.15811248
0.1650943396226415,0.9210526315789473,0.15938587
0.16587677725118483,0.9210526315789473,0.16004756
0.16666666666666666,0.9210526315789473,0.16015917
0.1674641148325359,0.9210526315789473,0.16102882
0.16826923076923078,0.9210526315789473,0.16124167
0.16908212560386474,0.9210526315789473,0.16167359
0.16990291262135923,0.9210526315789473,0.16253069
0.17073170731707318,0.9210526315789473,0.16269475
0.1715686274509804,0.9210526315789473,0.16478229
0.1724137931034483,0.9210526315789473,0.16483837
0.17326732673267325,0.9210526315789473,0.1649114
0.17412935323383086,0.9210526315789473,0.16528809
0.175,0.9210526315789473,0.16532469
0.17587939698492464,0.9210526315789473,0.16611442
0.17676767676767677,0.9210526315789473,0.16639258
0.17766497461928935,0.9210526315789473,0.16674548
0.17857142857142858,0.9210526315789473,0.16736749
0.1794871794871795,0.9210526315789473,0.16822463
0.18041237113402062,0.9210526315789473,0.16845733
0.18134715025906736,0.9210526315789473,0.16898839
0.18229166666666666,0.9210526315789473,0.16972561
0.18324607329842932,0.9210526315789473,0.1697311
0.18421052631578946,0.9210526315789473,0.16974726
0.18518518518518517,0.9210526315789473,0.17003289
0.18617021276595744,0.9210526315789473,0.1710852
0.18716577540106952,0.9210526315789473,0.17129911
0.1881720430107527,0.9210526315789473,0.17151769
0.1891891891891892,0.9210526315789473,0.17340797
0.19021739130434784,0.9210526315789473,0.1735277
0.1912568306010929,0.9210526315789473,0.17380942
0.19230769230769232,0.9210526315789473,0.1745675
0.19337016574585636,0.9210526315789473,0.17511755
0.19444444444444445,0.9210526315789473,0.17512475
0.19553072625698323,0.9210526315789473,0.17539047
